date,state,index,dataPoint,candidate,percentage
2019-11-05,California,vote,1,Democrats,61.7
2019-11-05,California,vote,1,3rd Party,5.2
2019-11-05,California,win,1,Trump,0.0
2019-11-05,California,win,1,Democrats,100.0
2019-11-05,California,win,1,3rd Party,0.0
2019-11-05,Arkansas,vote,1,Trump,62.3
2019-11-05,Arkansas,vote,1,Democrats,33.3
2019-11-05,Arkansas,vote,1,3rd Party,4.3
2019-11-05,Arkansas,win,1,Trump,99.4
2019-11-05,Arkansas,win,1,Democrats,0.6
2019-11-05,Arkansas,win,1,3rd Party,0.0
2019-11-05,Arizona,vote,1,Trump,48.6
2019-11-05,Arizona,vote,1,Democrats,46.9
2019-11-05,Arizona,vote,1,3rd Party,4.5
2019-11-05,Arizona,win,1,Trump,55.8
2019-11-05,Arizona,win,1,Democrats,44.2
2019-11-05,Arizona,win,1,3rd Party,0.0
2019-11-05,Alaska,vote,1,Trump,51.4
2019-11-05,Alaska,vote,1,Democrats,37.4
2019-11-05,Alaska,vote,1,3rd Party,11.2
2019-11-05,Alaska,win,1,Trump,85.3
2019-11-05,Alaska,win,1,Democrats,14.7
2019-11-05,Alaska,win,1,3rd Party,0.0
2019-11-05,Alabama,vote,1,Trump,62.1
2019-11-05,Alabama,vote,1,Democrats,34.9
2019-11-05,Alabama,vote,1,3rd Party,2.9
2019-11-05,Alabama,win,1,Trump,99.3
2019-11-05,Alabama,win,1,Democrats,0.7
2019-11-05,Alabama,win,1,3rd Party,0.0
2019-11-06,Wyoming,vote,1,Trump,69.0
2019-11-06,Wyoming,vote,1,Democrats,24.7
2019-11-06,Wyoming,vote,1,3rd Party,6.3
2019-11-06,Wyoming,win,1,Trump,100.0
2019-11-06,Wyoming,win,1,Democrats,0.0
2019-11-06,Wyoming,win,1,3rd Party,0.0
2019-11-06,Wisconsin,vote,1,Trump,46.7
2019-11-06,Wisconsin,vote,1,Democrats,49.0
2019-11-06,Wisconsin,vote,1,3rd Party,4.1
2019-11-06,Wisconsin,win,1,Trump,41.5
2019-11-06,Wisconsin,win,1,Democrats,58.5
2019-11-06,Wisconsin,win,1,3rd Party,0.0
2019-11-06,West Virginia,vote,1,Trump,65.4
2019-11-06,West Virginia,vote,1,Democrats,31.5
2019-11-06,West Virginia,vote,1,3rd Party,3.1
2019-11-06,West Virginia,win,1,Trump,99.8
2019-11-06,West Virginia,win,1,Democrats,0.2
2019-11-06,West Virginia,win,1,3rd Party,0.0
2019-11-06,Washington,vote,1,Trump,37.3
2019-11-06,Washington,vote,1,Democrats,56.5
2019-11-06,Washington,vote,1,3rd Party,6.0
2019-11-06,Washington,win,1,Trump,7.5
2019-11-06,Washington,win,1,Democrats,92.5
2019-11-06,Washington,win,1,3rd Party,0.0
2019-11-06,Virginia,vote,1,Trump,43.6
2019-11-06,Virginia,vote,1,Democrats,52.9
2019-11-06,Virginia,vote,1,3rd Party,3.4
2019-11-06,Virginia,win,1,Trump,24.5
2019-11-06,Virginia,win,1,Democrats,75.5
2019-11-06,Virginia,win,1,3rd Party,0.0
2019-11-06,Vermont,vote,1,Trump,29.1
2019-11-06,Vermont,vote,1,Democrats,63.7
2019-11-06,Vermont,vote,1,3rd Party,7.1
2019-11-06,Vermont,win,1,Trump,0.0
2019-11-06,Vermont,win,1,Democrats,100.0
2019-11-06,Vermont,win,1,3rd Party,0.0
2019-11-06,Utah,vote,1,Trump,60.2
2019-11-06,Utah,vote,1,Democrats,31.7
2019-11-06,Utah,vote,1,3rd Party,8.0
2019-11-06,Utah,win,1,Trump,99.6
2019-11-06,Utah,win,1,Democrats,0.4
2019-11-06,Utah,win,1,3rd Party,0.0
2019-11-06,US,win,1,Trump,43.5
2019-11-06,US,win,1,Democrats,56.5
2019-11-06,US,win,1,3rd Party,0.0
2019-11-06,US,win,2,Trump,45.8
2019-11-06,US,win,2,Democrats,50.1
2019-11-06,US,win,2,3rd Party,4.0
2019-11-06,US,win,3,Trump,237.8
2019-11-06,US,win,3,Democrats,300.2
2019-11-06,US,win,3,3rd Party,0.0
2019-11-06,Texas,vote,1,Trump,52.7
2019-11-06,Texas,vote,1,Democrats,44.5
2019-11-06,Texas,vote,1,3rd Party,2.7
2019-11-06,Texas,win,1,Trump,75.3
2019-11-06,Texas,win,1,Democrats,24.7
2019-11-06,Texas,win,1,3rd Party,0.0
2019-11-06,Tennessee,vote,1,Trump,61.1
2019-11-06,Tennessee,vote,1,Democrats,36.2
2019-11-06,Tennessee,vote,1,3rd Party,2.6
2019-11-06,Tennessee,win,1,Trump,98.0
2019-11-06,Tennessee,win,1,Democrats,2.0
2019-11-06,Tennessee,win,1,3rd Party,0.0
2019-11-06,South Dakota,vote,1,Trump,61.7
2019-11-06,South Dakota,vote,1,Democrats,34.1
2019-11-06,South Dakota,vote,1,3rd Party,4.1
2019-11-06,South Dakota,win,1,Trump,99.5
2019-11-06,South Dakota,win,1,Democrats,0.5
2019-11-06,South Dakota,win,1,3rd Party,0.0
2019-11-06,South Carolina,vote,1,Trump,55.3
2019-11-06,South Carolina,vote,1,Democrats,41.6
2019-11-06,South Carolina,vote,1,3rd Party,3.0
2019-11-06,South Carolina,win,1,Trump,85.0
2019-11-06,South Carolina,win,1,Democrats,15.0
2019-11-06,South Carolina,win,1,3rd Party,0.0
2019-11-06,Rhode island,vote,1,Trump,36.2
2019-11-06,Rhode island,vote,1,Democrats,58.8
2019-11-06,Rhode island,vote,1,3rd Party,4.9
2019-11-06,Rhode island,win,1,Trump,3.9
2019-11-06,Rhode island,win,1,Democrats,96.1
2019-11-06,Rhode island,win,1,3rd Party,0.0
2019-11-06,Pennsylvania,vote,1,Trump,46.7
2019-11-06,Pennsylvania,vote,1,Democrats,49.9
2019-11-06,Pennsylvania,vote,1,3rd Party,3.3
2019-11-06,Pennsylvania,win,1,Trump,39.1
2019-11-06,Pennsylvania,win,1,Democrats,60.9
2019-11-06,Pennsylvania,win,1,3rd Party,0.0
2019-11-06,Oregon,vote,1,Trump,38.4
2019-11-06,Oregon,vote,1,Democrats,54.9
2019-11-06,Oregon,vote,1,3rd Party,6.6
2019-11-06,Oregon,win,1,Trump,11.9
2019-11-06,Oregon,win,1,Democrats,88.1
2019-11-06,Oregon,win,1,3rd Party,0.0
2019-11-06,Oklahoma,vote,1,Trump,66.1
2019-11-06,Oklahoma,vote,1,Democrats,31.6
2019-11-06,Oklahoma,vote,1,3rd Party,2.2
2019-11-06,Oklahoma,win,1,Trump,99.9
2019-11-06,Oklahoma,win,1,Democrats,0.1
2019-11-06,Oklahoma,win,1,3rd Party,0.0
2019-11-06,Ohio,vote,1,Trump,50.9
2019-11-06,Ohio,vote,1,Democrats,45.1
2019-11-06,Ohio,vote,1,3rd Party,4.0
2019-11-06,Ohio,win,1,Trump,67.5
2019-11-06,Ohio,win,1,Democrats,32.5
2019-11-06,Ohio,win,1,3rd Party,0.0
2019-11-06,North Dakota,vote,1,Trump,62.8
2019-11-06,North Dakota,vote,1,Democrats,31.2
2019-11-06,North Dakota,vote,1,3rd Party,5.9
2019-11-06,North Dakota,win,1,Trump,99.9
2019-11-06,North Dakota,win,1,Democrats,0.1
2019-11-06,North Dakota,win,1,3rd Party,0.0
2019-11-06,North Carolina,vote,1,Trump,49.2
2019-11-06,North Carolina,vote,1,Democrats,48.7
2019-11-06,North Carolina,vote,1,3rd Party,2.0
2019-11-06,North Carolina,win,1,Trump,52.2
2019-11-06,North Carolina,win,1,Democrats,47.8
2019-11-06,North Carolina,win,1,3rd Party,0.0
2019-11-06,New York,vote,1,Trump,34.7
2019-11-06,New York,vote,1,Democrats,60.2
2019-11-06,New York,vote,1,3rd Party,5.0
2019-11-06,New York,win,1,Trump,1.2
2019-11-06,New York,win,1,Democrats,98.8
2019-11-06,New York,win,1,3rd Party,0.0
2019-11-06,New Mexico,vote,1,Trump,40.3
2019-11-06,New Mexico,vote,1,Democrats,54.4
2019-11-06,New Mexico,vote,1,3rd Party,5.1
2019-11-06,New Mexico,win,1,Trump,15.5
2019-11-06,New Mexico,win,1,Democrats,84.5
2019-11-06,New Mexico,win,1,3rd Party,0.0
2019-11-06,New Jersey,vote,1,Trump,38.9
2019-11-06,New Jersey,vote,1,Democrats,57.6
2019-11-06,New Jersey,vote,1,3rd Party,3.4
2019-11-06,New Jersey,win,1,Trump,8.9
2019-11-06,New Jersey,win,1,Democrats,91.1
2019-11-06,New Jersey,win,1,3rd Party,0.0
2019-11-06,New Hampshire,vote,1,Trump,44.8
2019-11-06,New Hampshire,vote,1,Democrats,50.9
2019-11-06,New Hampshire,vote,1,3rd Party,4.2
2019-11-06,New Hampshire,win,1,Trump,31.9
2019-11-06,New Hampshire,win,1,Democrats,68.1
2019-11-06,New Hampshire,win,1,3rd Party,0.0
2019-11-06,Nevada,vote,1,Trump,44.9
2019-11-06,Nevada,vote,1,Democrats,49.7
2019-11-06,Nevada,vote,1,3rd Party,5.3
2019-11-06,Nevada,win,1,Trump,35.6
2019-11-06,Nevada,win,1,Democrats,64.4
2019-11-06,Nevada,win,1,3rd Party,0.0
2019-11-06,Nebraska-3,vote,1,Trump,75.0
2019-11-06,Nebraska-3,vote,1,Democrats,20.5
2019-11-06,Nebraska-3,vote,1,3rd Party,4.4
2019-11-06,Nebraska-3,win,1,Trump,100.0
2019-11-06,Nebraska-3,win,1,Democrats,0.0
2019-11-06,Nebraska-3,win,1,3rd Party,0.0
2019-11-06,Nebraska-2,vote,1,Trump,49.1
2019-11-06,Nebraska-2,vote,1,Democrats,46.4
2019-11-06,Nebraska-2,vote,1,3rd Party,4.3
2019-11-06,Nebraska-2,win,1,Trump,56.7
2019-11-06,Nebraska-2,win,1,Democrats,43.3
2019-11-06,Nebraska-2,win,1,3rd Party,0.0
2019-11-06,Nebraska-1,vote,1,Trump,58.8
2019-11-06,Nebraska-1,vote,1,Democrats,36.3
2019-11-06,Nebraska-1,vote,1,3rd Party,4.8
2019-11-06,Nebraska-1,win,1,Trump,94.6
2019-11-06,Nebraska-1,win,1,Democrats,5.4
2019-11-06,Nebraska-1,win,1,3rd Party,0.0
2019-11-06,Nebraska,vote,1,Trump,60.3
2019-11-06,Nebraska,vote,1,Democrats,35.0
2019-11-06,Nebraska,vote,1,3rd Party,4.6
2019-11-06,Nebraska,win,1,Trump,97.9
2019-11-06,Nebraska,win,1,Democrats,2.1
2019-11-06,Nebraska,win,1,3rd Party,0.0
2019-11-06,Montana,vote,1,Trump,54.5
2019-11-06,Montana,vote,1,Democrats,38.5
2019-11-06,Montana,vote,1,3rd Party,6.9
2019-11-06,Montana,win,1,Trump,87.8
2019-11-06,Montana,win,1,Democrats,12.2
2019-11-06,Montana,win,1,3rd Party,0.0
2019-11-06,Missouri,vote,1,Trump,56.7
2019-11-06,Missouri,vote,1,Democrats,40.3
2019-11-06,Missouri,vote,1,3rd Party,2.9
2019-11-06,Missouri,win,1,Trump,88.9
2019-11-06,Missouri,win,1,Democrats,11.1
2019-11-06,Missouri,win,1,3rd Party,0.0
2019-11-06,Mississippi,vote,1,Trump,57.5
2019-11-06,Mississippi,vote,1,Democrats,39.9
2019-11-06,Mississippi,vote,1,3rd Party,2.6
2019-11-06,Mississippi,win,1,Trump,89.5
2019-11-06,Mississippi,win,1,Democrats,10.5
2019-11-06,Mississippi,win,1,3rd Party,0.0
2019-11-06,Minnesota,vote,1,Trump,43.5
2019-11-06,Minnesota,vote,1,Democrats,51.0
2019-11-06,Minnesota,vote,1,3rd Party,5.5
2019-11-06,Minnesota,win,1,Trump,29.0
2019-11-06,Minnesota,win,1,Democrats,71.0
2019-11-06,Minnesota,win,1,3rd Party,0.0
2019-11-06,Michigan,vote,1,Trump,45.8
2019-11-06,Michigan,vote,1,Democrats,50.7
2019-11-06,Michigan,vote,1,3rd Party,3.4
2019-11-06,Michigan,win,1,Trump,32.7
2019-11-06,Michigan,win,1,Democrats,67.3
2019-11-06,Michigan,win,1,3rd Party,0.0
2019-11-06,Massachusetts,vote,1,Trump,31.8
2019-11-06,Massachusetts,vote,1,Democrats,62.0
2019-11-06,Massachusetts,vote,1,3rd Party,6.1
2019-11-06,Massachusetts,win,1,Trump,0.2
2019-11-06,Massachusetts,win,1,Democrats,99.8
2019-11-06,Massachusetts,win,1,3rd Party,0.0
2019-11-06,Maryland,vote,1,Trump,34.2
2019-11-06,Maryland,vote,1,Democrats,62.2
2019-11-06,Maryland,vote,1,3rd Party,3.5
2019-11-06,Maryland,win,1,Trump,0.4
2019-11-06,Maryland,win,1,Democrats,99.6
2019-11-06,Maryland,win,1,3rd Party,0.0
2019-11-06,Maine-2,vote,1,Trump,48.8
2019-11-06,Maine-2,vote,1,Democrats,45.4
2019-11-06,Maine-2,vote,1,3rd Party,5.7
2019-11-06,Maine-2,win,1,Trump,58.2
2019-11-06,Maine-2,win,1,Democrats,41.8
2019-11-06,Maine-2,win,1,3rd Party,0.0
2019-11-06,Maine-1,vote,1,Trump,37.0
2019-11-06,Maine-1,vote,1,Democrats,58.0
2019-11-06,Maine-1,vote,1,3rd Party,4.9
2019-11-06,Maine-1,win,1,Trump,7.3
2019-11-06,Maine-1,win,1,Democrats,92.7
2019-11-06,Maine-1,win,1,3rd Party,0.0
2019-11-06,Maine,vote,1,Trump,42.6
2019-11-06,Maine,vote,1,Democrats,51.1
2019-11-06,Maine,vote,1,3rd Party,6.2
2019-11-06,Maine,win,1,Trump,26.9
2019-11-06,Maine,win,1,Democrats,73.1
2019-11-06,Maine,win,1,3rd Party,0.0
2019-11-06,Louisiana,vote,1,Trump,59.0
2019-11-06,Louisiana,vote,1,Democrats,37.2
2019-11-06,Louisiana,vote,1,3rd Party,3.7
2019-11-06,Louisiana,win,1,Trump,95.2
2019-11-06,Louisiana,win,1,Democrats,4.8
2019-11-06,Louisiana,win,1,3rd Party,0.0
2019-11-06,Kentucky,vote,1,Trump,62.3
2019-11-06,Kentucky,vote,1,Democrats,34.5
2019-11-06,Kentucky,vote,1,3rd Party,3.1
2019-11-06,Kentucky,win,1,Trump,99.3
2019-11-06,Kentucky,win,1,Democrats,0.7
2019-11-06,Kentucky,win,1,3rd Party,0.0
2019-11-06,Kansas,vote,1,Trump,56.6
2019-11-06,Kansas,vote,1,Democrats,38.1
2019-11-06,Kansas,vote,1,3rd Party,5.2
2019-11-06,Kansas,win,1,Trump,91.9
2019-11-06,Kansas,win,1,Democrats,8.1
2019-11-06,Kansas,win,1,3rd Party,0.0
2019-11-06,Iowa,vote,1,Trump,49.0
2019-11-06,Iowa,vote,1,Democrats,46.5
2019-11-06,Iowa,vote,1,3rd Party,4.4
2019-11-06,Iowa,win,1,Trump,58.5
2019-11-06,Iowa,win,1,Democrats,41.5
2019-11-06,Iowa,win,1,3rd Party,0.0
2019-11-06,Indiana,vote,1,Trump,56.6
2019-11-06,Indiana,vote,1,Democrats,40.0
2019-11-06,Indiana,vote,1,3rd Party,3.3
2019-11-06,Indiana,win,1,Trump,89.2
2019-11-06,Indiana,win,1,Democrats,10.8
2019-11-06,Indiana,win,1,3rd Party,0.0
2019-11-06,Illinois,vote,1,Trump,38.4
2019-11-06,Illinois,vote,1,Democrats,58.2
2019-11-06,Illinois,vote,1,3rd Party,3.3
2019-11-06,Illinois,win,1,Trump,6.0
2019-11-06,Illinois,win,1,Democrats,94.0
2019-11-06,Illinois,win,1,3rd Party,0.0
2019-11-06,Idaho,vote,1,Trump,63.2
2019-11-06,Idaho,vote,1,Democrats,30.4
2019-11-06,Idaho,vote,1,3rd Party,6.4
2019-11-06,Idaho,win,1,Trump,99.8
2019-11-06,Idaho,win,1,Democrats,0.2
2019-11-06,Idaho,win,1,3rd Party,0.0
2019-11-06,Hawaii,vote,1,Trump,27.0
2019-11-06,Hawaii,vote,1,Democrats,67.9
2019-11-06,Hawaii,vote,1,3rd Party,5.0
2019-11-06,Hawaii,win,1,Trump,0.0
2019-11-06,Hawaii,win,1,Democrats,100.0
2019-11-06,Hawaii,win,1,3rd Party,0.0
2019-11-06,Georgia,vote,1,Trump,51.5
2019-11-06,Georgia,vote,1,Democrats,46.3
2019-11-06,Georgia,vote,1,3rd Party,2.1
2019-11-06,Georgia,win,1,Trump,64.6
2019-11-06,Georgia,win,1,Democrats,35.4
2019-11-06,Georgia,win,1,3rd Party,0.0
2019-11-06,Florida,vote,1,Trump,48.4
2019-11-06,Florida,vote,1,Democrats,49.0
2019-11-06,Florida,vote,1,3rd Party,2.5
2019-11-06,Florida,win,1,Trump,48.1
2019-11-06,Florida,win,1,Democrats,51.9
2019-11-06,Florida,win,1,3rd Party,0.0
2019-11-06,District of Columbia,vote,1,Trump,10.5
2019-11-06,District of Columbia,vote,1,Democrats,84.7
2019-11-06,District of Columbia,vote,1,3rd Party,4.7
2019-11-06,District of Columbia,win,1,Trump,0.0
2019-11-06,District of Columbia,win,1,Democrats,100.0
2019-11-06,District of Columbia,win,1,3rd Party,0.0
2019-11-06,Delaware,vote,1,Trump,38.9
2019-11-06,Delaware,vote,1,Democrats,57.8
2019-11-06,Delaware,vote,1,3rd Party,3.2
2019-11-06,Delaware,win,1,Trump,7.5
2019-11-06,Delaware,win,1,Democrats,92.5
2019-11-06,Delaware,win,1,3rd Party,0.0
2019-11-06,Connecticut,vote,1,Trump,38.4
2019-11-06,Connecticut,vote,1,Democrats,57.2
2019-11-06,Connecticut,vote,1,3rd Party,4.3
2019-11-06,Connecticut,win,1,Trump,8.4
2019-11-06,Connecticut,win,1,Democrats,91.6
2019-11-06,Connecticut,win,1,3rd Party,0.0
2019-11-06,Colorado,vote,1,Trump,42.2
2019-11-06,Colorado,vote,1,Democrats,51.9
2019-11-06,Colorado,vote,1,3rd Party,5.8
2019-11-06,Colorado,win,1,Trump,24.3
2019-11-06,Colorado,win,1,Democrats,75.7
2019-11-06,Colorado,win,1,3rd Party,0.0
2019-11-06,California,vote,1,Trump,32.7
2019-11-06,California,vote,1,Democrats,62.0
2019-11-06,California,vote,1,3rd Party,5.2
2019-11-06,California,win,1,Trump,0.0
2019-11-06,California,win,1,Democrats,100.0
2019-11-06,California,win,1,3rd Party,0.0
2019-11-06,Arkansas,vote,1,Trump,62.2
2019-11-06,Arkansas,vote,1,Democrats,33.4
2019-11-06,Arkansas,vote,1,3rd Party,4.3
2019-11-06,Arkansas,win,1,Trump,99.4
2019-11-06,Arkansas,win,1,Democrats,0.6
2019-11-06,Arkansas,win,1,3rd Party,0.0
2019-11-06,Arizona,vote,1,Trump,48.3
2019-11-06,Arizona,vote,1,Democrats,47.1
2019-11-06,Arizona,vote,1,3rd Party,4.5
2019-11-06,Arizona,win,1,Trump,54.0
2019-11-06,Arizona,win,1,Democrats,46.0
2019-11-06,Arizona,win,1,3rd Party,0.0
2019-11-06,Alaska,vote,1,Trump,51.2
2019-11-06,Alaska,vote,1,Democrats,37.5
2019-11-06,Alaska,vote,1,3rd Party,11.2
2019-11-06,Alaska,win,1,Trump,84.7
2019-11-06,Alaska,win,1,Democrats,15.3
2019-11-06,Alaska,win,1,3rd Party,0.0
2019-11-06,Alabama,vote,1,Trump,62.0
2019-11-06,Alabama,vote,1,Democrats,35.0
2019-11-06,Alabama,vote,1,3rd Party,2.9
2019-11-06,Alabama,win,1,Trump,99.2
2019-11-06,Alabama,win,1,Democrats,0.8
2019-11-06,Alabama,win,1,3rd Party,0.0
2019-11-07,Wyoming,vote,1,Trump,69.0
2019-11-07,Wyoming,vote,1,Democrats,24.7
2019-11-07,Wyoming,vote,1,3rd Party,6.3
2019-11-07,Wyoming,win,1,Trump,100.0
2019-11-07,Wyoming,win,1,Democrats,0.0
2019-11-07,Wyoming,win,1,3rd Party,0.0
2019-11-07,Wisconsin,vote,1,Trump,46.7
2019-11-07,Wisconsin,vote,1,Democrats,49.0
2019-11-07,Wisconsin,vote,1,3rd Party,4.1
2019-11-07,Wisconsin,win,1,Trump,41.5
2019-11-07,Wisconsin,win,1,Democrats,58.5
2019-11-07,Wisconsin,win,1,3rd Party,0.0
2019-11-07,West Virginia,vote,1,Trump,65.4
2019-11-07,West Virginia,vote,1,Democrats,31.5
2019-11-07,West Virginia,vote,1,3rd Party,3.1
2019-11-07,West Virginia,win,1,Trump,99.8
2019-11-07,West Virginia,win,1,Democrats,0.2
2019-11-07,West Virginia,win,1,3rd Party,0.0
2019-11-07,Washington,vote,1,Trump,37.3
2019-11-07,Washington,vote,1,Democrats,56.5
2019-11-07,Washington,vote,1,3rd Party,6.0
2019-11-07,Washington,win,1,Trump,7.5
2019-11-07,Washington,win,1,Democrats,92.5
2019-11-07,Washington,win,1,3rd Party,0.0
2019-11-07,Virginia,vote,1,Trump,43.6
2019-11-07,Virginia,vote,1,Democrats,52.9
2019-11-07,Virginia,vote,1,3rd Party,3.4
2019-11-07,Virginia,win,1,Trump,24.5
2019-11-07,Virginia,win,1,Democrats,75.5
2019-11-07,Virginia,win,1,3rd Party,0.0
2019-11-07,Vermont,vote,1,Trump,29.1
2019-11-07,Vermont,vote,1,Democrats,63.7
2019-11-07,Vermont,vote,1,3rd Party,7.1
2019-11-07,Vermont,win,1,Trump,0.0
2019-11-07,Vermont,win,1,Democrats,100.0
2019-11-07,Vermont,win,1,3rd Party,0.0
2019-11-07,Utah,vote,1,Trump,60.2
2019-11-07,Utah,vote,1,Democrats,31.7
2019-11-07,Utah,vote,1,3rd Party,8.0
2019-11-07,Utah,win,1,Trump,99.6
2019-11-07,Utah,win,1,Democrats,0.4
2019-11-07,Utah,win,1,3rd Party,0.0
2019-11-07,US,win,1,Trump,43.5
2019-11-07,US,win,1,Democrats,56.5
2019-11-07,US,win,1,3rd Party,0.0
2019-11-07,US,win,2,Trump,45.8
2019-11-07,US,win,2,Democrats,50.1
2019-11-07,US,win,2,3rd Party,4.0
2019-11-07,US,win,3,Trump,237.8
2019-11-07,US,win,3,Democrats,300.2
2019-11-07,US,win,3,3rd Party,0.0
2019-11-07,Texas,vote,1,Trump,52.7
2019-11-07,Texas,vote,1,Democrats,44.5
2019-11-07,Texas,vote,1,3rd Party,2.7
2019-11-07,Texas,win,1,Trump,75.3
2019-11-07,Texas,win,1,Democrats,24.7
2019-11-07,Texas,win,1,3rd Party,0.0
2019-11-07,Tennessee,vote,1,Trump,61.1
2019-11-07,Tennessee,vote,1,Democrats,36.2
2019-11-07,Tennessee,vote,1,3rd Party,2.6
2019-11-07,Tennessee,win,1,Trump,98.0
2019-11-07,Tennessee,win,1,Democrats,2.0
2019-11-07,Tennessee,win,1,3rd Party,0.0
2019-11-07,South Dakota,vote,1,Trump,61.7
2019-11-07,South Dakota,vote,1,Democrats,34.1
2019-11-07,South Dakota,vote,1,3rd Party,4.1
2019-11-07,South Dakota,win,1,Trump,99.5
2019-11-07,South Dakota,win,1,Democrats,0.5
2019-11-07,South Dakota,win,1,3rd Party,0.0
2019-11-07,South Carolina,vote,1,Trump,55.3
2019-11-07,South Carolina,vote,1,Democrats,41.6
2019-11-07,South Carolina,vote,1,3rd Party,3.0
2019-11-07,South Carolina,win,1,Trump,85.0
2019-11-07,South Carolina,win,1,Democrats,15.0
2019-11-07,South Carolina,win,1,3rd Party,0.0
2019-11-07,Rhode island,vote,1,Trump,36.2
2019-11-07,Rhode island,vote,1,Democrats,58.8
2019-11-07,Rhode island,vote,1,3rd Party,4.9
2019-11-07,Rhode island,win,1,Trump,3.9
2019-11-07,Rhode island,win,1,Democrats,96.1
2019-11-07,Rhode island,win,1,3rd Party,0.0
2019-11-07,Pennsylvania,vote,1,Trump,46.7
2019-11-07,Pennsylvania,vote,1,Democrats,49.9
2019-11-07,Pennsylvania,vote,1,3rd Party,3.3
2019-11-07,Pennsylvania,win,1,Trump,39.1
2019-11-07,Pennsylvania,win,1,Democrats,60.9
2019-11-07,Pennsylvania,win,1,3rd Party,0.0
2019-11-07,Oregon,vote,1,Trump,38.4
2019-11-07,Oregon,vote,1,Democrats,54.9
2019-11-07,Oregon,vote,1,3rd Party,6.6
2019-11-07,Oregon,win,1,Trump,11.9
2019-11-07,Oregon,win,1,Democrats,88.1
2019-11-07,Oregon,win,1,3rd Party,0.0
2019-11-07,Oklahoma,vote,1,Trump,66.1
2019-11-07,Oklahoma,vote,1,Democrats,31.6
2019-11-07,Oklahoma,vote,1,3rd Party,2.2
2019-11-07,Oklahoma,win,1,Trump,99.9
2019-11-07,Oklahoma,win,1,Democrats,0.1
2019-11-07,Oklahoma,win,1,3rd Party,0.0
2019-11-07,Ohio,vote,1,Trump,50.9
2019-11-07,Ohio,vote,1,Democrats,45.1
2019-11-07,Ohio,vote,1,3rd Party,4.0
2019-11-07,Ohio,win,1,Trump,67.5
2019-11-07,Ohio,win,1,Democrats,32.5
2019-11-07,Ohio,win,1,3rd Party,0.0
2019-11-07,North Dakota,vote,1,Trump,62.8
2019-11-07,North Dakota,vote,1,Democrats,31.2
2019-11-07,North Dakota,vote,1,3rd Party,5.9
2019-11-07,North Dakota,win,1,Trump,99.9
2019-11-07,North Dakota,win,1,Democrats,0.1
2019-11-07,North Dakota,win,1,3rd Party,0.0
2019-11-07,North Carolina,vote,1,Trump,49.2
2019-11-07,North Carolina,vote,1,Democrats,48.7
2019-11-07,North Carolina,vote,1,3rd Party,2.0
2019-11-07,North Carolina,win,1,Trump,52.2
2019-11-07,North Carolina,win,1,Democrats,47.8
2019-11-07,North Carolina,win,1,3rd Party,0.0
2019-11-07,New York,vote,1,Trump,34.7
2019-11-07,New York,vote,1,Democrats,60.2
2019-11-07,New York,vote,1,3rd Party,5.0
2019-11-07,New York,win,1,Trump,1.2
2019-11-07,New York,win,1,Democrats,98.8
2019-11-07,New York,win,1,3rd Party,0.0
2019-11-07,New Mexico,vote,1,Trump,40.3
2019-11-07,New Mexico,vote,1,Democrats,54.4
2019-11-07,New Mexico,vote,1,3rd Party,5.1
2019-11-07,New Mexico,win,1,Trump,15.5
2019-11-07,New Mexico,win,1,Democrats,84.5
2019-11-07,New Mexico,win,1,3rd Party,0.0
2019-11-07,New Jersey,vote,1,Trump,38.9
2019-11-07,New Jersey,vote,1,Democrats,57.6
2019-11-07,New Jersey,vote,1,3rd Party,3.4
2019-11-07,New Jersey,win,1,Trump,8.9
2019-11-07,New Jersey,win,1,Democrats,91.1
2019-11-07,New Jersey,win,1,3rd Party,0.0
2019-11-07,New Hampshire,vote,1,Trump,44.8
2019-11-07,New Hampshire,vote,1,Democrats,50.9
2019-11-07,New Hampshire,vote,1,3rd Party,4.2
2019-11-07,New Hampshire,win,1,Trump,31.9
2019-11-07,New Hampshire,win,1,Democrats,68.1
2019-11-07,New Hampshire,win,1,3rd Party,0.0
2019-11-07,Nevada,vote,1,Trump,44.9
2019-11-07,Nevada,vote,1,Democrats,49.7
2019-11-07,Nevada,vote,1,3rd Party,5.3
2019-11-07,Nevada,win,1,Trump,35.6
2019-11-07,Nevada,win,1,Democrats,64.4
2019-11-07,Nevada,win,1,3rd Party,0.0
2019-11-07,Nebraska-3,vote,1,Trump,75.0
2019-11-07,Nebraska-3,vote,1,Democrats,20.5
2019-11-07,Nebraska-3,vote,1,3rd Party,4.4
2019-11-07,Nebraska-3,win,1,Trump,100.0
2019-11-07,Nebraska-3,win,1,Democrats,0.0
2019-11-07,Nebraska-3,win,1,3rd Party,0.0
2019-11-07,Nebraska-2,vote,1,Trump,49.1
2019-11-07,Nebraska-2,vote,1,Democrats,46.4
2019-11-07,Nebraska-2,vote,1,3rd Party,4.3
2019-11-07,Nebraska-2,win,1,Trump,56.7
2019-11-07,Nebraska-2,win,1,Democrats,43.3
2019-11-07,Nebraska-2,win,1,3rd Party,0.0
2019-11-07,Nebraska-1,vote,1,Trump,58.8
2019-11-07,Nebraska-1,vote,1,Democrats,36.3
2019-11-07,Nebraska-1,vote,1,3rd Party,4.8
2019-11-07,Nebraska-1,win,1,Trump,94.6
2019-11-07,Nebraska-1,win,1,Democrats,5.4
