Poll Rank,Poll ID,Pollster,Sponsor,State,Pollster Grade,start date,end date,sample,population,Biden,Bloomberg,Booker,Buttigieg,Klobuchar,Sanders,Steyer,Warren,Yang,Biden.1,Bloomberg.1,Booker.1,Buttigieg.1,Klobuchar.1,Sanders.1,Steyer.1,Warren.1,Yang.1,Grade,raw n,polls #,avg date,cand #,duplicate,poll times,duplicate.1,weight,Sum,adj for na,Biden.2,Bloomberg.2,Booker.2,Buttigieg.2,Klobuchar.2,Sanders.2,Steyer.2,Warren.2,Yang.2,Biden.3,Bloomberg.3,Booker.3,Buttigieg.3,Klobuchar.3,Sanders.3,Steyer.3,Warren.3,Yang.3,raw weight,us rank,Biden.4,Bloomberg.4,Booker.4,Buttigieg.4,Klobuchar.4,Sanders.4,Steyer.4,Warren.4,Yang.4,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Polling Average,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,State Similarity,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,National Vote Index,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Projected Vote Share,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141
424,102980.0,University of Texas at Tyler,0,Texas,B/C,2019-09-13 00:00:00.000,2019-09-15 00:00:00.000,474.0,rv,27.7,0.0,6.1,3.6,0.2,17.0,0.6,10.9,0.8,1,0,1,1,1,1,1,1,1,3.5,474.0,2,2019-09-24 07:09:07.200,1.0,5.0669,1,1,0.2954731267280456,66.9,1.1958146487294468,0.3078687202339049,0.08742745502751352,0.055589174981573966,0.06761875706837146,0.024653392285655575,0.2341943346195345,0.019106378394533507,0.08606584305132982,0.028399328248611362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0909669333892738,0.02583246349885501,0.016425107344038105,0.01997952557645585,0.007284414903095731,0.06919813231202804,0.0056454213646819915,0.02543014375086166,0.00839123831459331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,102919.0,Florida Atlantic University,0,Florida,B/C,2019-09-12 00:00:00.000,2019-09-15 00:00:00.000,407.0,lv,34.0,0.0,0.9,5.2,0.0,14.4,0.2,23.8,1.5,1,0,1,1,1,1,1,1,1,3.5,407.0,2,2019-09-23 19:00:20.160,1.0,10.08,1,1,0.30436345206428866,80.0,1.0,0.32045521729560306,0.0731112092667582,-0.005513552421658763,0.07254618559842566,0.018616399298879475,0.16984501232558577,0.011977708932428647,0.2009725612516746,0.030748938247901255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0975348561681015,0.022252380037025135,-0.0016781238481934795,0.022080407482833415,0.00566615155561416,0.05169461426731694,0.0036455768384952487,0.06116870251276138,0.009358852992442867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,102795.0,SurveyUSA,KGTV-TV (California) | San Diego Union-Tribune,California,A,2019-09-13 00:00:00.000,2019-09-15 00:00:00.000,547.0,lv,27.0,0.0,2.0,3.0,1.0,18.0,0.0,16.0,7.0,1,0,1,1,1,1,0,1,1,5.0,547.0,5,2019-09-24 06:42:28.800,0.95,9.574,1,1,0.053947014094593515,74.0,1.0810810810810811,0.27076239707632765,0.07903914515325211,0.005931294679287823,0.054644524971270966,0.030936647890680517,0.2225351484600927,0.010786712359382321,0.1329433094612698,0.09270155486259597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.014606822851362574,0.004263925877607115,0.0003199756376627277,0.0029479089588175223,0.0016689397797980186,0.01200510679051908,0.0005819109236859241,0.00717189458928903,0.005000972086763199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,102692.0,Morning Consult,0,US,B/C,2019-09-13 00:00:00.000,2019-09-15 00:00:00.000,7487.0,lv,32.0,0.0,3.0,5.0,2.0,20.0,1.0,18.0,3.0,1,0,1,1,1,1,1,1,1,3.5,7487.0,26,2019-09-24 06:27:38.880,1.0,10.084,1,1,0.00045856288649048755,84.0,1.0,0.32,0.0,0.03,0.05,0.02,0.2,0.01,0.18,0.03,2.35898862296764,0.0,0.2211551834032162,0.3685919723386937,0.1474367889354775,1.4743678893547747,0.07371839446773874,1.3269311004192972,0.2211551834032162,7.3718394467738735,236.0,0.000146740123676956,0.0,1.3756886594714626e-05,2.292814432452438e-05,9.17125772980975e-06,9.171257729809752e-05,4.585628864904875e-06,8.254131956828776e-05,1.3756886594714626e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,102779.0,Capitol Weekly,0,California,0,2019-09-01 00:00:00.000,2019-09-13 00:00:00.000,599.0,lv,18.0,0.0,1.0,7.0,1.0,21.0,0.0,29.0,4.0,1,0,1,1,1,1,1,1,1,3.0,599.0,6,2019-09-17 06:40:10.560,1.0,10.081,1,1,0.009216232384616248,81.0,1.0,0.15980157862487043,0.0731112092667582,-0.0037838369596056437,0.09042386292986673,0.029108565353621677,0.23673475960128032,0.009826164064866628,0.25319410108163826,0.05606506587506345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0014727684840353304,0.0006738098945227525,-3.487272072522542e-05,0.0008333673338763385,0.0002682713026817666,0.002181802558001662,9.056021147117625e-05,0.0023334956739823943,0.0005167086757634031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,102671.0,Harris Insights & Analytics,ScottRasmussen.com,US,C+,2019-09-06 00:00:00.000,2019-09-13 00:00:00.000,1865.0,lv,35.0,0.0,2.0,5.0,1.0,15.0,1.0,15.0,3.0,1,0,1,1,1,1,1,1,1,3.33,1865.0,79,2019-09-19 18:24:37.440,1.0,10.077,4,0,0.0,77.0,1.0389610389610389,0.3636363636363636,0.0,0.02077922077922078,0.051948051948051945,0.01038961038961039,0.1558441558441558,0.01038961038961039,0.1558441558441558,0.031168831168831165,1.2604037805850987,0.0,0.07202307317629136,0.1800576829407284,0.03601153658814568,0.5401730488221852,0.03601153658814568,0.5401730488221852,0.10803460976443705,3.466110396609022,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,102670.0,Harris Insights & Analytics,ScottRasmussen.com,US,C+,2019-09-06 00:00:00.000,2019-09-13 00:00:00.000,3074.0,rv,29.0,0.0,2.0,4.0,1.0,16.0,1.0,12.0,3.0,1,0,1,1,1,1,1,1,1,3.33,3074.0,79,2019-09-19 18:24:28.800,1.0,5.068,4,0,0.0,68.0,1.1764705882352942,0.3411764705882353,0.0,0.023529411764705882,0.047058823529411764,0.011764705882352941,0.18823529411764706,0.011764705882352941,0.1411764705882353,0.03529411764705882,1.2981332944806725,0.0,0.08952643410211533,0.17905286820423066,0.044763217051057666,0.7162114728169227,0.044763217051057666,0.537158604612692,0.134289651153173,3.804873449339902,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,102668.0,Harris Insights & Analytics,ScottRasmussen.com,US,C+,2019-09-10 00:00:00.000,2019-09-13 00:00:00.000,799.0,lv,38.0,0.0,1.0,4.0,1.0,14.0,2.0,15.0,2.0,1,0,1,1,1,1,1,1,1,3.33,799.0,70,2019-09-21 18:24:11.520,1.0,10.077,4,0,0.0,77.0,1.0389610389610389,0.39480519480519477,0.0,0.01038961038961039,0.04155844155844156,0.01038961038961039,0.14545454545454545,0.02077922077922078,0.1558441558441558,0.02077922077922078,1.006166784159677,0.0,0.026478073267359924,0.1059122930694397,0.026478073267359924,0.3706930257430389,0.05295614653471985,0.39717109901039876,0.05295614653471985,2.5485145519833927,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,102667.0,Harris Insights & Analytics,ScottRasmussen.com,US,C+,2019-09-10 00:00:00.000,2019-09-13 00:00:00.000,1302.0,rv,31.0,0.0,2.0,4.0,1.0,15.0,1.0,12.0,2.0,1,0,1,1,1,1,1,1,1,3.33,1302.0,70,2019-09-21 18:24:02.880,1.0,5.068,4,0,0.0,68.0,1.1764705882352942,0.3647058823529412,0.0,0.023529411764705882,0.047058823529411764,0.011764705882352941,0.17647058823529413,0.011764705882352941,0.1411764705882353,0.023529411764705882,1.0159113787314409,0.0,0.06554266959557682,0.13108533919115364,0.03277133479778841,0.49157002196682625,0.03277133479778841,0.39325601757346096,0.06554266959557682,2.785563457812015,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,102925.0,Civiqs,Data for Progress,US,0,2019-09-10 00:00:00.000,2019-09-12 00:00:00.000,1784.0,lv,23.0,0.0,1.0,7.0,1.0,15.0,0.0,28.0,2.0,1,0,1,1,1,1,1,1,1,3.0,1784.0,2,2019-09-21 07:01:12.000,1.0,10.077,1,1,0.3777425745088905,77.0,1.0389610389610389,0.23896103896103896,0.0,0.01038961038961039,0.07272727272727272,0.01038961038961039,0.1558441558441558,0.0,0.2909090909090909,0.02077922077922078,0.5914379094472447,0.0,0.025714691715097597,0.18000284200568317,0.025714691715097597,0.3857203757264639,0.0,0.7200113680227327,0.051429383430195194,2.4750390775781437,239.0,0.09026575806446215,0.0,0.003924598176715745,0.027472187237010216,0.003924598176715745,0.058868972650736165,0.0,0.10988874894804086,0.00784919635343149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,102799.0,Bendixen & Amandi International,SMART Local 359,Arizona,B/C,2019-09-09 00:00:00.000,2019-09-12 00:00:00.000,250.0,rv,29.0,0.0,0.0,5.0,1.0,18.0,0.0,24.0,2.0,1,0,1,1,1,1,0,1,1,3.5,250.0,1,2019-09-20 18:43:03.360,0.95,4.829,1,1,1.690034610835045,79.0,1.0126582278481013,0.2754792835423728,0.07403666761190704,-0.01397105279994275,0.07049532031705626,0.029450268246502403,0.20730801667981236,0.009892495421046464,0.20628146303035383,0.03670170125566796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.465569523754651,0.1251245307350129,-0.02361156278170711,0.11913953123772801,0.04977197263496538,0.3503577232924517,0.016718659649095725,0.34862281209498774,0.06202714539860689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,102748.0,Siena College,0,New York,A-,2019-09-08 00:00:00.000,2019-09-12 00:00:00.000,359.0,rv,22.0,0.0,0.0,3.0,1.0,15.0,0.0,17.0,1.0,1,0,1,1,1,1,0,1,1,4.67,359.0,3,2019-09-20 06:35:42.720,0.95,4.809,1,1,0.14406585342068406,59.0,1.3559322033898304,0.27394683728555,0.09913384307357043,-0.018707002901618256,0.06727339500080412,0.03943341002497779,0.23690395453737587,0.013245883699367298,0.18129212846437207,0.03558363388470794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.039466384905440036,0.014281801705266094,-0.002695040337964847,0.009691799063297627,0.005681007868536184,0.03412977038916199,0.0019082795394604775,0.026118005205672052,0.005126386583409621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,102617.0,Harris Insights & Analytics,ScottRasmussen.com,US,C+,2019-09-09 00:00:00.000,2019-09-12 00:00:00.000,801.0,lv,38.0,0.0,1.0,4.0,1.0,14.0,1.0,15.0,2.0,1,0,1,1,1,1,1,1,1,3.33,801.0,72,2019-09-20 18:16:50.880,1.0,10.076,2,1,7.542071450984854e-06,76.0,1.0526315789473684,0.39999999999999997,0.0,0.010526315789473684,0.042105263157894736,0.010526315789473684,0.1473684210526316,0.010526315789473684,0.15789473684210525,0.021052631578947368,1.0140465231232205,0.0,0.02668543481903212,0.10674173927612848,0.02668543481903212,0.37359608746644973,0.02668543481903212,0.4002815222854818,0.05337086963806424,2.5351163078080514,240.0,3.0168285803939415e-06,0.0,7.939022579984057e-08,3.1756090319936227e-07,7.939022579984057e-08,1.1114631611977682e-06,7.939022579984057e-08,1.1908533869976085e-06,1.5878045159968113e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,102616.0,Harris Insights & Analytics,ScottRasmussen.com,US,C+,2019-09-09 00:00:00.000,2019-09-12 00:00:00.000,1319.0,rv,32.0,0.0,2.0,3.0,1.0,15.0,1.0,11.0,2.0,1,0,1,1,1,1,1,1,1,3.33,1319.0,72,2019-09-20 18:16:42.240,1.0,5.067,2,0,0.0,67.0,1.1940298507462686,0.3820895522388059,0.0,0.02388059701492537,0.035820895522388055,0.011940298507462685,0.1791044776119403,0.011940298507462685,0.13134328358208955,0.02388059701492537,1.0629311442093223,0.0,0.06643319651308265,0.09964979476962396,0.03321659825654132,0.4982489738481199,0.03321659825654132,0.3653825808219546,0.06643319651308265,2.781890103985336,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,102718.0,Change Research,0,Georgia,C,2019-09-07 00:00:00.000,2019-09-11 00:00:00.000,755.0,lv,33.0,0.0,2.0,7.0,1.0,17.0,0.0,22.0,3.0,1,0,1,1,1,1,1,1,1,3.0,755.0,1,2019-09-19 06:31:23.520,1.0,10.085,1,1,2.1900365108585067,85.0,1.0,0.31141552903140296,0.0731112092667582,0.004753888319520257,0.08954099184791514,0.029230174221297055,0.19212555067764048,0.009958871274324961,0.18634258871797468,0.04760890433919984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6820113786270897,0.16011621764721723,0.010411188988293154,0.19609804136541806,0.06401514876339567,0.42076197065282894,0.021810291697711648,0.40809707282025504,0.10426523874481765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,102683.0,GQR Research (GQRR),0,US,C+,2019-09-07 00:00:00.000,2019-09-11 00:00:00.000,241.0,lv,30.0,0.0,4.0,4.0,2.0,21.0,0.0,19.0,2.0,1,0,1,1,1,1,1,1,1,3.33,241.0,1,2019-09-19 06:26:21.120,1.0,10.082,1,1,1.7398582489431986,82.0,1.0,0.3,0.0,0.04,0.04,0.02,0.21,0.0,0.19,0.02,0.478979420560225,0.0,0.06386392274136334,0.06386392274136334,0.03193196137068167,0.3352855943921575,0.0,0.3033536330214759,0.03193196137068167,1.5965980685340835,248.0,0.5219574746829596,0.0,0.06959432995772795,0.06959432995772795,0.034797164978863974,0.3653702322780717,0.0,0.33057306729920777,0.034797164978863974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,102571.0,Harris Insights & Analytics,No Labels,New Hampshire,C+,2019-09-06 00:00:00.000,2019-09-11 00:00:00.000,595.0,lv,22.0,0.0,3.0,5.0,1.0,21.0,2.0,15.0,2.0,1,0,1,1,1,1,1,1,1,3.33,595.0,1,2019-09-18 18:10:13.440,1.0,10.071,1,1,2.474072959913846,71.0,1.1267605633802817,0.22694707496496108,0.08237882734282614,0.0166240995149524,0.07835604715258042,0.032935407573292455,0.2615499162564963,0.03375647467529574,0.13109024080898557,0.04237623024135193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5614836215023508,0.20381122919829753,0.041129235092860615,0.1938585775059335,0.08148460130082456,0.6470935754779283,0.0835159812161657,0.32432682009410574,0.1048418853832122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,102559.0,Harris Insights & Analytics,ScottRasmussen.com,US,C+,2019-09-08 00:00:00.000,2019-09-11 00:00:00.000,807.0,lv,35.0,0.0,2.0,5.0,1.0,17.0,1.0,15.0,3.0,1,0,1,1,1,1,1,1,1,3.33,807.0,74,2019-09-19 18:08:29.760,1.0,10.079,2,1,6.924406987503099e-06,79.0,1.0126582278481013,0.35443037974683544,0.0,0.020253164556962026,0.05063291139240507,0.010126582278481013,0.17215189873417724,0.010126582278481013,0.1518987341772152,0.03037974683544304,0.8955042812775025,0.0,0.051171673215857284,0.12792918303964324,0.025585836607928642,0.434959222334787,0.025585836607928642,0.38378754911892965,0.07675750982378593,2.5266013650329535,246.0,2.4542201981023643e-06,0.0,1.4024115417727796e-07,3.506028854431949e-07,7.012057708863898e-08,1.1920498105068629e-06,7.012057708863898e-08,1.0518086563295846e-06,2.1036173126591693e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,102558.0,Harris Insights & Analytics,ScottRasmussen.com,US,C+,2019-09-08 00:00:00.000,2019-09-11 00:00:00.000,1313.0,rv,30.0,0.0,2.0,4.0,1.0,18.0,1.0,11.0,2.0,1,0,1,1,1,1,1,1,1,3.33,1313.0,74,2019-09-19 18:08:21.120,1.0,5.069,2,0,0.0,69.0,1.1594202898550725,0.34782608695652173,0.0,0.02318840579710145,0.0463768115942029,0.011594202898550725,0.20869565217391303,0.011594202898550725,0.12753623188405797,0.02318840579710145,0.9599991954967205,0.0,0.06399994636644804,0.12799989273289608,0.03199997318322402,0.5759995172980323,0.03199997318322402,0.3519997050154642,0.06399994636644804,2.7599976870530716,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,102609.0,McLaughlin & Associates,0,US,C/D,2019-09-07 00:00:00.000,2019-09-10 00:00:00.000,454.0,lv,28.0,0.0,4.0,6.0,1.0,21.0,0.0,12.0,2.0,1,0,1,1,1,1,1,1,1,2.5,454.0,5,2019-09-18 18:15:41.760,1.0,10.074,1,1,0.010710621810335434,74.0,1.0810810810810811,0.3027027027027028,0.0,0.043243243243243246,0.06486486486486487,0.010810810810810811,0.22702702702702704,0.0,0.12972972972972974,0.021621621621621623,0.31088653281101963,0.0,0.04441236183014566,0.06661854274521849,0.011103090457536414,0.2331648996082647,0.0,0.13323708549043697,0.02220618091507283,1.0270358673221183,250.0,0.003242134169615051,0.0,0.0004631620242307215,0.0006947430363460822,0.00011579050605768038,0.002431600627211288,0.0,0.0013894860726921645,0.00023158101211536076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,102564.0,Ipsos,Reuters,US,B-,2019-09-09 00:00:00.000,2019-09-10 00:00:00.000,557.0,rv,22.0,0.0,3.0,4.0,1.0,16.0,1.0,11.0,3.0,1,0,1,1,1,1,1,1,1,3.67,557.0,26,2019-09-19 18:09:12.960,1.0,5.061,2,1,0.00015554111771934226,61.0,1.3114754098360655,0.2885245901639344,0.0,0.039344262295081964,0.05245901639344262,0.013114754098360656,0.2098360655737705,0.013114754098360656,0.1442622950819672,0.039344262295081964,0.7674487557999771,0.0,0.10465210306363323,0.13953613741817766,0.034884034354544416,0.5581445496727107,0.034884034354544416,0.38372437789998853,0.10465210306363323,2.6599076195340117,244.0,4.48774372436135e-05,0.0,6.119650533220023e-06,8.159534044293364e-06,2.039883511073341e-06,3.2638136177173455e-05,2.039883511073341e-06,2.243871862180675e-05,6.119650533220023e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,102563.0,Ipsos,Reuters,US,B-,2019-09-09 00:00:00.000,2019-09-10 00:00:00.000,615.0,a,22.0,0.0,3.0,4.0,1.0,16.0,1.0,11.0,3.0,1,0,1,1,1,1,1,1,1,3.67,615.0,26,2019-09-19 18:09:04.320,1.0,1.061,2,0,0.0,61.0,1.3114754098360655,0.2885245901639344,0.0,0.039344262295081964,0.05245901639344262,0.013114754098360656,0.2098360655737705,0.013114754098360656,0.1442622950819672,0.039344262295081964,0.8002620213636662,0.0,0.10912663927686357,0.14550218570248477,0.03637554642562119,0.5820087428099391,0.03637554642562119,0.4001310106818331,0.10912663927686357,2.773635414953616,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,102544.0,RKM Research and Communications Inc.,Boston Herald | Franklin Pierce University,New Hampshire,A/B,2019-09-04 00:00:00.000,2019-09-10 00:00:00.000,425.0,lv,21.2,0.0,0.5,4.5,0.5,28.5,0.0,17.2,5.2,1,0,1,1,1,1,1,1,1,4.5,425.0,5,2019-09-17 06:06:20.160,1.0,10.0776,1,1,0.03488512416277178,77.60000000000001,1.0309278350515463,0.20331903980980595,0.07537238068737957,-0.010789003328107399,0.06607431515420811,0.024918991466263918,0.31465465403914983,0.009996802168256061,0.1425879501762103,0.07090753886111659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.007092809948420619,0.002629374858722938,-0.00037637572069358454,0.002305010688124663,0.0008693021113116672,0.01097676667454974,0.0003487396848702788,0.004974198346012212,0.002473618297246617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,102461.0,YouGov,Economist,US,B-,2019-09-08 00:00:00.000,2019-09-10 00:00:00.000,632.0,lv,24.0,0.0,2.0,5.0,1.0,17.0,0.0,24.0,2.0,1,0,1,1,1,1,1,1,1,3.67,632.0,24,2019-09-19 05:54:23.040,1.0,10.075,1,1,0.0002288731016424741,75.0,1.0666666666666667,0.256,0.0,0.021333333333333333,0.05333333333333334,0.010666666666666666,0.18133333333333335,0.0,0.256,0.021333333333333333,0.7876476922632958,0.0,0.06563730768860798,0.16409326922151996,0.03281865384430399,0.5579171153531679,0.0,0.7876476922632958,0.06563730768860798,3.076748797903499,249.0,5.859151402047337e-05,0.0,4.882626168372781e-06,1.2206565420931953e-05,2.4413130841863903e-06,4.150232243116864e-05,0.0,5.859151402047337e-05,4.882626168372781e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,102397.0,Harris Insights & Analytics,ScottRasmussen.com,US,C+,2019-09-07 00:00:00.000,2019-09-10 00:00:00.000,815.0,lv,33.0,0.0,2.0,4.0,1.0,17.0,1.0,15.0,3.0,1,0,1,1,1,1,1,1,1,3.33,815.0,76,2019-09-18 17:45:10.080,1.0,10.076,2,1,6.37713324918383e-06,76.0,1.0526315789473684,0.34736842105263155,0.0,0.021052631578947368,0.042105263157894736,0.010526315789473684,0.17894736842105263,0.010526315789473684,0.15789473684210525,0.03157894736842105,0.875484511346942,0.0,0.05305966735436012,0.10611933470872024,0.02652983367718006,0.45100717251206107,0.02652983367718006,0.39794750515770094,0.07958950103154018,2.520334199332106,251.0,2.215214707611225e-06,0.0,1.3425543682492274e-07,2.685108736498455e-07,6.712771841246137e-08,1.1411712130118433e-06,6.712771841246137e-08,1.0069157761869204e-06,2.0138315523738406e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,102396.0,Harris Insights & Analytics,ScottRasmussen.com,US,C+,2019-09-07 00:00:00.000,2019-09-10 00:00:00.000,1339.0,rv,29.0,0.0,2.0,4.0,2.0,17.0,2.0,12.0,3.0,1,0,1,1,1,1,1,1,1,3.33,1339.0,76,2019-09-18 17:45:01.440,1.0,5.071,2,0,0.0,71.0,1.1267605633802817,0.3267605633802817,0.0,0.022535211267605635,0.04507042253521127,0.022535211267605635,0.1915492957746479,0.022535211267605635,0.13521126760563382,0.033802816901408454,0.902935134866912,0.0,0.06227138861151117,0.12454277722302234,0.06227138861151117,0.529306803197845,0.06227138861151117,0.37362833166906706,0.09340708291726676,2.763292869635808,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,102556.0,SSRS,CNN,US,A/B,2019-09-05 00:00:00.000,2019-09-09 00:00:00.000,908.0,rv,24.0,0.0,2.0,6.0,1.0,17.0,1.0,18.0,2.0,1,0,1,1,1,1,1,1,1,4.5,908.0,6,2019-09-17 06:08:03.840,1.0,5.071,1,1,0.027030396886707102,71.0,1.1267605633802817,0.27042253521126763,0.0,0.022535211267605635,0.06760563380281691,0.011267605633802818,0.1915492957746479,0.011267605633802818,0.2028169014084507,0.022535211267605635,1.8508492902698657,0.0,0.15423744085582214,0.4627123225674664,0.07711872042791107,1.3110182472744882,0.07711872042791107,1.3881369677023991,0.15423744085582214,6.8442864379771065,256.0,0.00730962845387009,0.0,0.0006091357044891742,0.0018274071134675226,0.0003045678522445871,0.005177653488157981,0.0003045678522445871,0.005482221340402567,0.0006091357044891742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
